STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19360301,0,4416,0,0,0,20,5,1,0,130,25,373,96,194,-89,95,-13,41
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19360401,9,3556,0,3,0,15,8,2,1,274,76,866,132,261,-78,121,8,65
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19360501,471,860,0,0,0,1,4,2,0,213,-9999,477,0,306,-6,240,101,170
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19360601,647,238,3,0,0,0,2,1,0,236,-9999,355,-9999,350,56,277,116,197
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19360701,2378,19,18,0,0,0,2,0,0,61,-9999,125,-9999,422,72,344,175,259
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19360801,1874,3,17,0,0,0,8,4,1,279,-9999,1044,-9999,378,89,317,170,243
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19360901,840,481,3,0,0,0,6,3,1,335,-9999,1032,-9999,328,22,256,134,195
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19361001,18,2157,0,0,0,5,10,4,0,152,-9999,880,0,250,-78,172,56,114
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19361101,0,4761,0,4,0,23,3,1,1,490,25,602,43,189,-94,70,-21,24
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19361201,0,5556,0,6,0,24,3,2,1,302,0,638,18,156,-144,49,-41,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19370101,0,6342,0,10,0,29,10,1,0,221,25,686,84,139,-150,27,-70,-22
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19370201,0,5886,0,12,0,26,5,1,0,165,76,399,134,156,-161,18,-72,-27
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19370301,0,5664,0,7,0,29,7,0,0,94,51,333,137,161,-122,47,-47,0
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19370401,0,2928,0,0,0,8,9,3,1,569,0,1292,0,261,-44,143,28,85
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19370501,238,1220,1,0,0,1,5,3,0,229,-9999,780,-9999,333,-6,218,85,151
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19370601,570,301,1,0,0,0,5,2,0,241,-9999,726,0,328,44,254,130,192
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19370701,1399,57,9,0,0,0,6,3,1,803,-9999,1516,0,356,72,291,161,226
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19370801,1449,0,6,0,0,0,5,4,3,419,-9999,1373,-9999,333,122,292,167,230
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19370901,493,884,2,0,0,0,3,2,1,366,-9999,659,-9999,333,11,234,106,170
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19371001,87,2553,0,0,0,10,7,2,1,323,25,782,64,300,-28,153,48,101
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19371101,0,4538,0,7,0,17,7,1,0,127,178,512,308,217,-139,84,-21,32
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19371201,0,6742,0,11,1,31,6,1,0,152,178,485,190,100,-183,1,-70,-34
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.9,41.7,-86.31667,19380101,0,6852,0,12,3,29,7,0,0,122,254,458,483,111,-206,5,-81,-38
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.9,41.7,-86.31667,19380201,0,4849,0,5,0,24,8,2,0,152,178,726,229,183,-139,54,-35,10
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.9,41.7,-86.31667,19380301,34,3640,0,1,0,16,8,2,0,203,25,910,13,272,-72,123,10,67
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235.9,41.7,-86.31667,19380401,59,2581,0,0,0,12,5,1,0,152,203,506,203,278,-67,158,40,99
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19400301,0,5980,0,9,0,28,8,0,0,114,76,538,273,189,-144,27,-47,-10
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19400401,0,3454,0,1,0,12,8,4,0,218,-9999,976,0,256,-72,126,10,68
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19400501,96,1812,0,0,0,2,12,2,1,368,0,1202,15,306,-6,187,68,128
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19400601,817,221,2,0,0,0,10,4,1,325,0,1424,0,333,67,264,142,203
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19400701,1690,79,12,0,0,0,2,1,0,188,0,274,0,378,89,303,167,235
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19400801,1429,185,11,0,0,0,8,4,0,229,0,1216,0,367,61,283,163,223
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19400901,364,828,1,0,0,0,4,1,1,262,0,490,0,322,6,232,103,168
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19401001,65,1829,0,0,0,0,5,3,1,351,0,761,0,289,6,191,61,126
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19401101,0,4663,0,6,0,16,7,1,0,160,127,598,211,194,-133,71,-16,28
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19401201,0,5525,0,5,1,25,7,1,0,137,102,565,121,122,-183,38,-28,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19410101,0,6646,0,17,0,29,6,0,0,86,102,437,286,94,-161,2,-65,-31
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19410201,0,6478,0,17,0,27,3,0,0,119,127,250,279,89,-167,-6,-91,-48
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19410301,0,5833,0,4,0,30,5,0,0,99,25,420,134,133,-156,38,-48,-5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19410401,88,1958,0,0,0,3,4,2,1,457,0,907,0,294,-17,186,55,121
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19410501,498,986,4,0,0,0,5,2,0,218,0,617,0,333,6,234,100,167
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19410601,1101,282,9,0,0,0,5,3,1,259,0,724,0,367,78,270,150,210
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19410701,1534,41,8,0,0,0,5,2,1,320,0,628,0,383,83,296,167,231
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19410801,1350,59,10,0,0,0,4,2,0,168,0,453,0,372,83,295,154,225
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19410901,821,340,2,0,0,0,5,3,0,229,0,731,0,322,61,264,134,199
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19411001,95,1918,0,0,0,2,14,5,4,462,0,2376,0,283,-22,176,72,124
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19411101,0,3840,0,2,0,13,6,2,0,251,25,734,76,211,-89,98,12,55
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19411201,0,5097,0,8,0,19,3,1,0,145,25,347,59,172,-94,46,-9,19
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19420101,0,7018,0,10,6,30,4,2,0,213,127,587,251,111,-256,-4,-83,-43
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19420201,0,6604,0,21,2,27,4,2,0,198,127,504,422,44,-200,-15,-91,-53
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19420301,0,4616,0,0,0,22,6,2,0,239,152,642,241,194,-56,76,-8,34
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19420401,115,2248,1,0,0,12,3,2,1,498,0,736,0,328,-28,180,44,112
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19420501,428,1195,3,0,0,0,6,2,1,292,0,792,0,350,11,218,98,158
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19420601,1037,262,2,0,0,0,7,0,0,114,0,494,0,361,56,268,150,209
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19420701,1470,41,8,0,0,0,6,2,2,445,0,994,0,367,94,290,168,229
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19420801,994,113,1,0,0,0,8,3,1,295,0,1067,0,328,72,267,156,211
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19420901,456,1130,1,0,0,3,5,3,0,178,25,654,30,322,-17,216,106,160
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19421001,7,2305,0,0,0,6,7,1,0,173,0,558,0,278,-50,166,52,109
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,235,41.7,-86.31667,19421101,0,3972,0,2,0,14,9,2,1,356,152,987,150,222,-111,100,2,51
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19421201,0,7144,0,17,4,28,4,2,0,246,203,654,481,128,-206,-5,-90,-47
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19430101,0,7599,0,19,5,31,4,0,0,94,254,409,605,78,-300,-12,-112,-62
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19430201,0,5917,0,11,2,26,4,1,0,216,178,363,413,139,-194,27,-84,-28
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19430301,0,5545,0,7,2,24,5,2,1,274,127,672,168,261,-250,59,-51,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19430401,0,3624,0,0,0,18,11,1,1,284,0,856,10,228,-72,124,0,62
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19430501,166,1636,0,0,0,1,12,6,0,251,0,1595,0,289,-33,188,83,136
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19430601,1355,209,8,0,0,0,5,2,0,244,0,724,0,350,44,283,159,221
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19430701,1430,20,4,0,0,0,8,4,2,625,0,1515,0,339,83,291,166,229
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19430801,1255,96,3,0,0,0,8,5,1,384,0,1312,0,328,78,278,163,220
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19430901,267,1179,1,0,0,0,6,5,1,610,0,1322,0,322,11,215,90,153
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19431001,0,2493,0,0,0,3,4,2,0,168,0,535,0,272,-17,163,42,103
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19431101,0,4871,0,1,0,24,5,2,1,262,25,729,89,167,-78,63,-21,21
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19431201,0,6709,0,12,4,29,2,0,0,51,152,152,288,106,-222,9,-76,-33
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19440101,0,5919,0,9,0,27,3,1,0,137,-9999,245,25,167,-133,34,-50,-8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19440201,0,5910,0,11,3,26,6,0,0,74,152,341,242,178,-228,21,-63,-21
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19440301,0,5958,0,7,0,28,13,3,1,526,127,1413,305,172,-150,34,-53,-9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19440401,0,3375,0,2,0,10,7,4,1,282,0,1082,43,228,-72,118,23,71
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19440501,587,809,0,0,0,1,9,2,1,267,0,1084,0,311,0,235,117,176
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19440601,1320,221,9,0,0,0,4,2,0,221,0,608,0,372,50,282,157,220
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19440701,1430,56,9,0,0,0,3,1,0,157,0,331,0,350,83,294,160,227
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19440801,1511,112,10,0,0,0,5,2,0,191,0,587,0,367,78,292,164,228
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19440901,481,638,1,0,0,0,5,1,1,389,0,722,0,333,22,238,117,178
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19441001,63,2473,0,0,0,6,6,4,1,305,0,850,0,267,-28,166,44,105
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19441101,0,3870,0,1,0,12,10,0,0,107,51,534,82,222,-72,85,23,54
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19441201,0,7219,0,23,0,31,3,0,0,119,178,318,427,44,-167,-10,-89,-50
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19450101,0,7910,0,25,5,31,1,0,0,28,229,115,289,44,-222,-33,-112,-72
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19450201,0,5606,0,13,0,26,1,1,0,157,152,280,92,117,-156,18,-53,-17
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19450301,9,3051,0,1,0,13,10,0,0,124,76,720,71,272,-78,150,20,85
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19450401,44,2647,0,0,0,7,9,5,0,246,0,1102,0,267,-22,151,41,96
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19450501,71,2239,0,0,0,2,10,5,1,315,0,1408,0,294,-28,167,59,113
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19450601,532,608,0,0,0,0,7,1,1,259,0,829,0,317,22,239,122,180
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19450701,1115,117,3,0,0,0,7,3,3,747,0,1575,0,356,78,277,153,215
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19450801,976,80,4,0,0,0,6,2,0,193,0,686,0,339,61,273,151,212
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19450901,456,747,2,0,0,0,8,2,1,450,0,1168,0,333,17,229,118,173
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19451001,0,2596,0,0,0,4,5,0,0,109,0,430,0,250,-17,161,38,99
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19451101,0,4155,0,1,0,17,6,1,0,180,127,581,127,211,-89,86,3,45
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19451201,0,7456,0,17,7,30,5,0,0,53,127,283,400,128,-222,-16,-99,-58
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19480101,0,8305,0,20,9,31,4,1,1,254,127,484,273,56,-239,-36,-134,-85
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19480201,0,6463,0,17,3,26,4,1,1,356,102,588,103,117,-211,11,-91,-40
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19480301,0,5076,0,10,0,22,6,2,2,546,51,1217,76,206,-156,73,-34,19
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19480401,138,2385,0,0,0,6,6,1,0,168,0,482,0,289,-33,168,48,108
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19480501,0,1765,0,0,0,1,9,4,2,361,0,1345,0,272,-6,190,62,126
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19480601,564,311,0,0,0,0,9,3,0,216,0,1003,0,317,78,251,132,191
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19480701,1448,33,5,0,0,0,6,2,1,267,0,607,0,333,94,291,167,229
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19480801,1203,58,8,0,0,0,2,1,0,147,0,294,0,361,89,286,154,220
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19480901,661,410,2,0,0,0,8,1,0,241,0,766,0,333,56,256,127,191
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19481001,0,2646,0,0,0,3,2,1,0,142,0,236,0,250,-28,159,37,98
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19481101,0,3682,0,0,0,14,6,1,0,157,0,577,0,189,-28,104,17,60
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19481201,0,6110,0,11,0,29,7,3,0,201,76,828,211,128,-161,29,-57,-14
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19490101,0,6021,0,7,2,29,8,3,1,432,51,1007,43,156,-217,33,-56,-11
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19490201,0,5641,0,6,1,26,6,2,0,236,102,734,285,117,-200,28,-65,-18
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19490301,0,4932,0,7,0,19,5,1,0,211,51,539,77,228,-122,74,-26,24
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19490401,0,3143,0,0,0,13,4,0,0,112,0,323,0,239,-44,147,9,78
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19490501,286,1180,1,0,0,1,6,3,0,224,0,824,0,322,-6,226,83,154
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19490601,1301,132,5,0,0,0,8,4,0,249,0,1157,0,333,61,282,161,222
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19490701,1903,8,11,0,0,0,7,2,1,305,0,897,0,361,117,302,186,244
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19490801,1251,37,5,0,0,0,7,3,0,246,0,864,0,339,78,286,158,222
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19490901,58,1106,0,0,0,0,4,3,1,495,0,1011,0,289,11,208,89,148
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19491001,171,1726,0,0,0,6,6,3,1,262,0,771,0,300,-33,195,71,133
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19491101,0,4272,0,1,0,21,7,0,0,122,102,519,219,228,-111,85,-4,41
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19491201,0,5563,0,6,0,24,8,3,1,485,127,1275,224,178,-122,47,-40,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19500101,0,5821,0,10,0,23,10,3,1,274,25,1176,72,200,-150,47,-56,-5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19500201,0,6155,0,10,3,28,9,2,1,292,254,945,410,56,-217,6,-79,-37
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19500301,0,5782,0,9,0,24,6,2,1,340,127,882,160,178,-172,40,-47,-4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19500401,0,4004,0,1,0,17,12,4,0,249,25,1353,144,217,-78,99,1,50
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19500501,172,1050,0,0,0,0,4,1,1,406,0,612,0,311,6,224,85,155
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19500601,655,405,1,0,0,0,10,5,3,638,0,2083,0,328,56,252,130,191
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19500701,849,93,1,0,0,0,6,3,3,538,0,1562,0,322,72,269,146,207
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19500801,839,112,2,0,0,0,1,0,0,51,0,82,0,328,61,267,146,206
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19500901,274,597,0,0,0,0,7,3,0,221,0,782,0,283,6,228,116,172
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19501001,144,1517,0,0,0,2,1,0,0,51,0,108,0,300,-11,201,76,139
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19501101,6,5065,0,3,2,21,9,2,1,470,152,1085,321,278,-217,61,-32,14
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19501201,0,7598,0,21,4,30,9,2,0,142,254,755,604,122,-200,-14,-110,-62
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19510101,0,6739,0,13,1,29,5,1,0,241,127,553,324,111,-222,5,-74,-34
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19510201,0,5867,0,9,4,22,7,0,0,71,127,339,161,139,-272,19,-72,-27
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19510301,0,5136,0,5,0,26,6,0,0,117,0,478,88,206,-117,65,-31,17
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19510401,54,3267,0,0,0,13,8,3,1,445,0,1208,44,278,-22,128,24,76
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19510501,283,1124,0,0,0,0,4,2,1,518,0,933,0,306,11,223,89,156
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19510601,499,306,1,0,0,0,5,1,1,726,0,1035,0,333,67,250,129,189
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19510701,1041,16,0,0,0,0,5,2,2,551,0,1272,0,317,94,277,156,216
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19510801,598,142,1,0,0,0,6,3,3,597,0,1283,0,328,78,255,140,198
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19510901,181,897,0,0,0,1,7,3,2,434,0,1141,0,306,0,218,100,159
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19511001,175,2076,0,0,0,3,6,3,2,627,0,1208,0,306,-11,180,63,122
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19511101,0,5491,0,7,0,25,8,3,1,318,229,1016,594,167,-139,41,-41,0
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19511201,0,6665,0,14,6,25,10,3,0,173,406,940,781,172,-267,16,-80,-32
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19520101,0,6422,0,12,2,29,8,1,0,198,102,528,323,178,-189,21,-69,-24
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19520201,0,5452,0,4,0,27,3,0,0,74,25,223,61,122,-89,39,-49,-5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19520301,0,5150,0,3,0,24,7,1,0,188,25,635,149,206,-94,60,-26,17
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19520401,15,2752,0,0,0,10,8,1,0,201,0,722,94,278,-56,155,28,92
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19520501,84,1604,0,0,0,0,10,4,0,218,0,1041,0,311,17,192,75,134
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19520601,1310,126,10,0,0,0,5,2,2,376,0,978,0,367,83,286,159,222
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19520701,1627,32,7,0,0,0,5,2,2,292,0,717,0,350,100,295,174,234
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19520801,931,77,2,0,0,0,8,3,1,277,0,882,0,328,72,273,148,211
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19520901,422,621,4,0,0,0,4,0,0,56,0,181,0,344,39,246,106,176
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19521001,34,3115,0,0,0,12,4,1,0,249,0,333,51,283,-50,149,18,84
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19521101,0,3966,0,3,0,17,4,2,0,239,25,579,58,222,-122,103,-2,51
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19521201,0,5705,0,8,0,24,7,1,0,163,102,502,254,144,-100,29,-31,-1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19530101,0,6204,0,12,0,28,6,2,0,152,102,608,291,150,-172,17,-51,-17
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19530201,0,5203,0,5,0,25,4,1,0,150,102,326,155,144,-156,42,-48,-3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19530301,0,4678,0,5,0,19,4,2,0,226,25,639,61,239,-150,77,-13,32
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19530401,0,3433,0,0,0,13,9,2,0,239,25,907,52,244,-39,120,18,69
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19530501,276,1044,1,0,0,0,7,3,0,231,0,699,0,333,33,221,96,158
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,234.1,41.7,-86.31667,19530601,1207,104,5,0,0,0,7,2,1,284,0,843,0,378,72,285,154,220
